Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
2,9614923831,0.7767,0.3689,-0.6976,-17.43,-106.68,-193.62,Cut
2,9614963845,0.9428,0.6500,-0.7810,21.35,-47.95,-250.67,Cut
2,9615003832,1.1793,0.7657,-0.8162,50.05,28.77,-318.22,Cut
2,9615043837,1.6960,0.6756,-0.8330,90.93,130.06,-373.66,Cut
2,9615083841,2.6418,1.0124,-0.6464,145.95,266.77,-396.55,Cut
2,9615123832,3.7735,0.8755,-0.4451,176.61,443.94,-400.19,Cut
2,9615163833,4.3905,0.6449,-0.5292,201.25,626.71,-342.51,Cut
2,9615203831,5.0523,0.5439,-0.2899,315.42,801.92,-166.25,Cut
2,9615243854,7.0294,0.9033,0.6120,300.58,873.11,-22.47,Cut
2,9615283854,7.2936,2.0884,1.9061,389.83,770.14,155.26,Cut
2,9615323834,4.6284,-0.0117,2.4603,592.62,487.83,379.33,Cut
2,9615363834,2.1294,-0.2716,2.7267,146.86,230.93,347.69,Cut
2,9615403862,1.3710,-0.1127,2.3483,67.90,109.83,283.99,Cut
2,9615443856,0.6603,-0.7379,2.5210,-23.59,35.77,256.20,Cut
2,9615483833,0.3067,-0.3360,2.2707,-36.61,7.14,238.28,Cut
2,9615523832,-0.1383,-0.8374,2.1338,-57.40,-11.06,229.95,Cut
2,9615563830,-0.2950,-0.5439,1.8095,-57.26,-20.58,210.56,Cut
2,9615603840,-0.3514,-0.9289,1.4999,-57.89,-50.47,186.55,Cut
2,9615643831,-0.6083,-0.6332,1.3491,-48.16,-76.30,157.85,Cut
2,9615683830,-0.6544,-0.7715,1.1031,-27.37,-92.54,115.57,Cut
2,9615723835,-0.6515,-0.5922,0.8989,-2.38,-99.54,75.46,Cut
2,9615763830,-0.6734,-0.5724,0.7064,6.16,-100.24,45.92,Cut
2,9615803830,-0.6983,-0.4692,0.5117,-5.04,-97.09,22.61,Cut
2,9615843834,-0.7144,-0.3265,0.3287,-3.64,-91.35,9.80,Cut
2,9615883830,-0.7525,-0.3235,0.2416,10.99,-81.20,0.91,Cut
2,9615923832,-0.7957,-0.2342,0.1764,7.56,-66.99,-9.03,Cut
2,9615963844,-0.7950,-0.1947,0.1574,17.57,-55.58,-17.01,Cut
2,9616003841,-0.8242,-0.1654,0.1010,20.37,-44.10,-24.71,Cut
2,9616043840,-0.8594,-0.1208,0.1083,20.37,-35.77,-31.57,Cut
2,9616083832,-0.8974,-0.0542,0.0739,23.24,-27.16,-39.69,Cut
2,9616123841,-0.9040,-0.0578,0.0725,31.50,-20.79,-47.53,Cut
2,9616163834,-0.8821,-0.0095,0.0944,19.32,-18.90,-56.98,Cut
2,9616203833,-0.9062,0.0937,0.1354,21.77,-16.66,-62.58,Cut
2,9616243833,-0.9699,0.1610,0.1574,57.19,-10.08,-66.50,Cut
2,9616283857,-0.9736,0.0937,0.1362,76.16,-2.45,-70.35,Cut
2,9616323835,-1.0006,0.1398,0.1815,65.31,5.11,-77.98,Cut
2,9616363830,-0.9926,0.1618,0.1435,64.12,14.00,-82.67,Cut
3,9623451415,0.0659,0.0007,0.9970,4.34,-2.38,10.43,Cut
3,9623485125,0.0600,0.0102,0.9875,-2.52,-1.54,8.75,Cut
3,9623525144,0.0622,0.0454,0.9611,-2.87,-0.56,7.07,Cut
3,9623565123,0.0659,0.0139,0.9611,-2.24,-0.21,6.16,Cut
3,9623605124,0.0512,0.0534,0.9626,-1.61,0.77,5.60,Cut
3,9623645123,0.0307,0.0351,1.0080,4.13,2.31,5.81,Cut
3,9623685118,-0.0249,0.0417,1.1039,-1.19,1.47,3.64,Cut
3,9623725144,-0.1332,0.0190,1.2561,-0.35,-3.36,1.40,Cut
3,9623765129,-0.2906,-0.0022,1.4267,-28.35,-21.00,-2.10,Cut
3,9623805121,-0.4085,0.1523,1.5416,-67.76,-57.26,-3.29,Cut
3,9623845117,-0.4699,0.1852,1.6551,-70.91,-97.51,0.49,Cut
3,9623885120,-0.5556,0.3565,1.8212,-90.51,-140.28,8.33,Cut
3,9623925117,-0.5351,0.2108,1.7319,-81.76,-181.72,22.26,Cut
3,9623965159,-0.5527,0.3645,1.4757,-95.62,-219.52,34.30,Cut
3,9624005130,-0.6764,0.2218,1.3220,-70.35,-244.51,41.44,Cut
3,9624045121,-0.6215,0.1984,1.0790,-85.47,-265.02,42.14,Cut
3,9624085118,-0.4568,0.0988,0.8835,-45.92,-280.42,43.33,Cut
3,9624125119,-0.2511,0.0095,0.6654,-27.58,-296.94,33.39,Cut
3,9624165122,-0.0293,-0.0761,0.4209,3.15,-307.37,15.89,Cut
3,9624205120,0.1347,0.0644,0.1464,6.58,-311.08,-17.22,Cut
3,9624245139,0.3726,0.0300,-0.1003,-1.96,-305.34,-66.57,Cut
3,9624285138,0.7767,0.1815,-0.3001,-10.64,-283.64,-115.99,Cut
3,9624325120,0.9274,0.4392,-0.5475,0.42,-244.23,-185.57,Cut
3,9624365117,1.1741,0.5190,-0.8557,15.47,-176.82,-281.40,Cut
3,9624405120,1.9823,0.8191,-1.2049,-3.43,-101.78,-367.85,Cut
3,9624445121,2.4215,0.9282,-1.2349,57.75,26.39,-442.26,Cut
3,9624485117,2.8724,0.7627,-0.9501,194.25,241.15,-456.12,Cut
3,9624525118,3.0751,0.6852,-1.0973,228.41,501.97,-407.05,Cut
3,9624565116,3.6973,0.8572,-1.3564,328.65,743.75,-285.74,Cut
3,9624605117,5.5866,0.3982,0.0373,377.44,823.34,-64.75,Cut
3,9624645118,5.3341,0.7481,2.6162,453.32,695.52,105.00,Cut
3,9624685117,3.6871,0.0212,3.2552,488.60,444.78,269.36,Cut
3,9624725118,1.8432,-1.1009,2.6462,296.80,135.80,269.43,Cut
3,9624765116,0.2818,0.2364,1.9530,-61.11,-0.63,161.07,Cut
3,9624805116,-0.5585,0.2035,1.4362,-26.88,-6.58,114.24,Cut
3,9624845120,-0.7239,-0.0220,1.1697,-55.86,-8.26,71.96,Cut
3,9624885116,-0.9040,0.1413,1.0307,-32.41,-6.72,51.10,Cut
3,9624925116,-0.8272,0.2269,0.8645,-32.90,-3.01,33.32,Cut
3,9624965156,-0.7971,0.3382,0.7767,-22.05,-0.63,21.00,Cut
3,9625005123,-0.7576,0.4333,0.6566,-16.59,-0.49,10.78,Cut
3,9625045127,-0.7320,0.5007,0.5922,-16.17,0.70,3.50,Cut
3,9625085119,-0.7210,0.5446,0.5146,-11.62,-0.56,-0.91,Cut
3,9625125119,-0.7086,0.5702,0.4802,-7.70,-0.70,-3.08,Cut
3,9625165120,-0.6573,0.6068,0.4304,-7.49,-3.01,-6.72,Cut
3,9625205116,-0.6229,0.6237,0.4502,-2.45,-5.04,-9.24,Cut
3,9625245116,-0.5988,0.7035,0.4451,-1.40,-6.93,-9.73,Cut
3,9625285144,-0.5929,0.6076,0.4414,5.95,-7.35,-7.91,Cut
3,9625325119,-0.5812,0.7327,0.4070,-4.20,-7.42,-7.84,Cut
3,9625365117,-0.5732,0.7005,0.3982,4.06,-6.30,-4.76,Cut
3,9625405139,-0.5592,0.7078,0.4055,11.48,-2.45,-3.29,Cut
4,9629975411,-0.4560,0.0798,1.2912,-40.32,-226.31,26.32,Cut
4,9630007726,-0.4824,-0.0688,1.1456,-25.13,-236.53,19.25,Cut
4,9630047730,-0.4612,-0.0512,0.9545,-29.12,-250.53,4.90,Cut
4,9630087718,-0.3030,-0.0483,0.5966,-31.29,-261.52,-10.08,Cut
4,9630127716,-0.1574,0.0381,0.2196,-13.65,-271.04,-29.26,Cut
4,9630167721,-0.1405,0.0242,-0.0622,11.62,-272.37,-48.16,Cut
4,9630207718,-0.0190,0.0747,-0.2547,17.50,-265.86,-70.70,Cut
4,9630247749,0.0922,0.1449,-0.4055,11.20,-253.47,-95.69,Cut
4,9630287749,0.0666,0.2503,-0.4553,14.21,-228.90,-123.83,Cut
4,9630327720,0.1566,0.3806,-0.5212,-7.49,-197.47,-154.14,Cut
4,9630367719,0.4538,0.5739,-0.6749,-3.99,-160.79,-180.04,Cut
4,9630407724,0.8389,0.7488,-0.7803,33.46,-117.25,-208.88,Cut
4,9630447718,1.1470,0.6120,-0.8989,12.04,-47.25,-248.43,Cut
4,9630487717,1.7100,0.9121,-1.1829,40.74,48.44,-262.22,Cut
4,9630527716,2.3490,0.9714,-1.1697,90.51,156.52,-295.47,Cut
4,9630567719,2.8416,0.9919,-0.9867,112.91,298.69,-339.99,Cut
4,9630607717,3.5502,0.7613,-1.0146,176.47,468.51,-331.17,Cut
4,9630647720,4.0480,0.2496,-0.8850,215.04,666.12,-230.23,Cut
4,9630687741,5.4212,0.1706,-0.3287,319.34,856.24,-48.16,Cut
4,9630727722,9.0483,1.5138,1.8205,697.20,882.07,309.89,Cut
4,9630767719,5.9848,-1.6177,2.9390,737.73,482.86,575.89,Cut
4,9630807718,1.5687,-1.1997,2.4749,49.35,101.43,385.07,Cut
4,9630847719,-0.0410,-0.4429,2.1235,-14.42,22.19,212.38,Cut
4,9630887718,-0.3814,-1.2722,1.9237,-54.46,22.12,114.17,Cut
4,9630927716,-0.4019,-0.1237,1.6382,-60.55,25.97,59.15,Cut
4,9630967759,-0.4443,-0.4311,1.4435,-86.24,25.13,33.25,Cut
4,9631007722,-0.4853,0.0081,1.2122,-63.14,26.95,15.33,Cut
4,9631047719,-0.4787,0.0059,1.0973,-50.12,23.03,1.26,Cut
4,9631087723,-0.5541,0.1962,1.0219,-48.23,13.93,-9.66,Cut
4,9631127717,-0.5102,0.2833,0.9457,-41.58,5.04,-18.76,Cut
4,9631167716,-0.4282,0.3733,0.9267,-37.17,-3.36,-24.78,Cut
4,9631207717,-0.4780,0.4590,0.8374,-28.56,-10.36,-28.21,Cut
4,9631247718,-0.5263,0.5007,0.7993,-23.38,-12.60,-29.33,Cut
4,9631287739,-0.5754,0.5658,0.7203,-25.76,-13.23,-30.59,Cut
4,9631327726,-0.5541,0.5783,0.6712,-21.14,-14.35,-29.12,Cut
4,9631367719,-0.4912,0.6259,0.6317,-15.40,-16.94,-26.88,Cut
4,9631407718,-0.4348,0.6529,0.6178,-12.53,-19.74,-24.36,Cut
4,9631447749,-0.4011,0.6764,0.5966,-5.18,-20.30,-20.72,Cut
4,9631487720,-0.3748,0.6566,0.5710,-7.35,-18.69,-16.87,Cut
4,9631527719,-0.3821,0.7100,0.5373,2.03,-17.43,-12.67,Cut
4,9631567720,-0.3916,0.7027,0.5022,4.90,-12.25,-8.47,Cut
4,9631607720,-0.3828,0.7444,0.4992,2.94,-8.05,-6.86,Cut
4,9631647718,-0.3777,0.7071,0.4992,8.54,-4.06,-5.25,Cut
4,9631687718,-0.3660,0.7247,0.5161,6.09,-0.42,-5.25,Cut
4,9631727718,-0.3484,0.7115,0.5388,6.93,0.63,-5.46,Cut
4,9631767722,-0.3433,0.7108,0.5322,10.78,0.14,-4.97,Cut
4,9631807720,-0.3448,0.7196,0.5358,7.07,-1.19,-5.25,Cut
4,9631847717,-0.3697,0.7247,0.5226,4.76,-3.01,-6.09,Cut
4,9631887721,-0.3989,0.7481,0.5205,9.45,-0.42,-6.44,Cut
4,9631927717,-0.3492,0.7181,0.5322,13.51,2.38,-5.81,Cut
5,9675115416,-0.1296,0.1610,1.2363,-7.98,-34.79,2.03,Cut
5,9675149752,-0.1976,0.0549,1.2298,-19.88,-45.29,1.40,Cut
5,9675189750,-0.3206,0.1786,1.1229,-40.32,-55.86,8.40,Cut
5,9675229782,-0.3499,0.2438,1.1961,-9.17,-63.14,10.71,Cut
5,9675269747,-0.3675,0.0234,1.3864,-35.77,-77.49,-1.26,Cut
5,9675309774,-0.2826,0.1808,1.6719,-71.47,-101.78,-8.19,Cut
5,9675349786,-0.1911,0.1684,1.8629,-72.59,-140.56,-8.54,Cut
5,9675389751,-0.1815,0.2723,1.7773,-98.07,-185.64,-3.85,Cut
5,9675429784,-0.1728,0.2752,1.4398,-92.75,-233.03,9.66,Cut
5,9675469747,-0.2950,0.3294,1.0680,-90.79,-264.81,24.64,Cut
5,9675509751,-0.3770,0.2445,0.6917,-86.10,-278.53,29.54,Cut
5,9675549745,-0.3902,0.3045,0.3689,-75.04,-277.41,28.00,Cut
5,9675589745,-0.3060,0.2050,0.0593,-46.55,-270.62,21.77,Cut
5,9675629744,-0.2196,0.2020,-0.1303,-44.38,-263.97,5.46,Cut
5,9675669745,-0.1274,0.2789,-0.2050,-19.46,-258.72,-7.49,Cut
5,9675709743,-0.0534,0.1530,-0.3265,-19.88,-246.75,-28.63,Cut
5,9675749746,0.1332,0.2255,-0.5102,-28.42,-234.85,-45.15,Cut
5,9675789743,0.3228,0.1720,-0.6471,1.33,-226.87,-54.95,Cut
5,9675829745,0.4494,0.2181,-0.7064,14.63,-214.41,-80.36,Cut
5,9675869750,0.6669,0.3931,-0.8030,21.63,-185.15,-118.93,Cut
5,9675909743,0.9575,0.3697,-0.9384,13.58,-130.48,-171.01,Cut
5,9675949809,1.5716,0.4897,-1.1456,37.87,-49.21,-221.69,Cut
5,9675989779,2.2794,0.5658,-1.2429,79.59,45.85,-277.90,Cut
5,9676029749,2.3827,0.7181,-1.0358,154.28,188.51,-343.63,Cut
5,9676069745,2.9573,0.6076,-0.9494,155.40,355.67,-394.45,Cut
5,9676109747,3.2713,0.4114,-0.8960,199.92,530.67,-396.06,Cut
5,9676149744,3.8737,0.3265,-0.5051,275.03,699.58,-318.64,Cut
5,9676189743,5.6576,0.7225,0.6464,399.21,777.70,-125.51,Cut
5,9676229743,5.8106,1.1514,2.1982,622.65,663.60,155.12,Cut
5,9676269744,3.4499,-0.7320,2.7186,649.81,357.84,358.12,Cut
5,9676309772,0.6961,-0.6171,2.3797,14.07,57.61,213.50,Cut
5,9676349750,-0.4128,-0.2547,1.9215,-53.13,-32.20,98.49,Cut
5,9676389744,-0.7620,-0.0088,1.4772,-63.63,-35.98,35.56,Cut
5,9676429749,-0.8908,0.3060,1.1910,-55.09,-21.63,2.10,Cut
5,9676469744,-0.9238,0.3945,0.9977,-37.10,-1.89,-3.08,Cut
5,9676509743,-0.7935,0.5197,0.7979,-14.84,9.38,-3.36,Cut
5,9676549743,-0.6786,0.5549,0.7239,-11.41,15.47,-3.50,Cut
5,9676589743,-0.6017,0.5797,0.6830,-2.17,14.00,-6.86,Cut
5,9676629744,-0.5314,0.6786,0.6303,-13.72,8.26,-10.99,Cut
5,9676669749,-0.5007,0.7174,0.5666,-7.91,1.33,-13.93,Cut
5,9676709744,-0.4634,0.7496,0.4992,-8.82,-2.38,-14.91,Cut
5,9676749744,-0.4531,0.7569,0.4531,-10.43,-5.95,-14.56,Cut
5,9676789743,-0.4663,0.7906,0.4172,-5.74,-6.72,-12.11,Cut
5,9676829746,-0.4414,0.7832,0.3872,-3.57,-4.41,-9.94,Cut
5,9676869744,-0.4180,0.7840,0.3748,-0.07,-2.17,-8.61,Cut
5,9676909744,-0.4004,0.8206,0.3726,-3.08,0.35,-7.70,Cut
5,9676949804,-0.3733,0.8220,0.3828,9.45,1.61,-4.83,Cut
5,9676989772,-0.3616,0.7971,0.4077,7.63,1.19,-2.10,Cut
5,9677029813,-0.3609,0.8337,0.3960,13.09,0.42,1.68,Cut
5,9677069774,-0.3697,0.8169,0.4026,12.60,-0.56,4.27,Cut
6,9681639409,-0.0710,0.0483,0.9743,-2.10,7.70,16.10,Cut
6,9681672637,-0.1054,0.0820,0.9780,0.49,8.96,16.31,Cut
6,9681712712,-0.1296,0.1296,1.0050,3.08,8.47,17.29,Cut
6,9681752641,-0.1545,0.1303,1.0819,5.60,6.72,17.08,Cut
6,9681792636,-0.1654,0.1962,1.1361,-16.17,2.03,12.11,Cut
6,9681832633,-0.2072,0.2503,1.1683,-25.55,-6.44,8.54,Cut
6,9681872643,-0.3206,0.2921,1.2466,-35.56,-18.62,9.80,Cut
6,9681912632,-0.4041,0.3030,1.3791,-38.36,-36.40,14.49,Cut
6,9681952691,-0.4780,0.2006,1.5489,-41.02,-61.88,21.84,Cut
6,9681992652,-0.5029,0.3082,1.6968,-66.01,-99.33,24.71,Cut
6,9682032632,-0.6303,0.2884,1.6507,-72.45,-139.58,27.44,Cut
6,9682072650,-0.6603,0.3887,1.5057,-118.44,-174.51,27.30,Cut
6,9682112640,-0.5775,0.3872,1.2898,-127.40,-204.89,33.25,Cut
6,9682152634,-0.4985,0.3404,0.9963,-111.58,-229.04,44.80,Cut
6,9682192630,-0.3462,0.2503,0.6442,-115.08,-241.92,51.59,Cut
6,9682232636,-0.1859,0.3030,0.2833,-93.38,-246.12,51.38,Cut
6,9682272650,-0.2438,0.2211,0.0439,-66.92,-242.97,43.19,Cut
6,9682312654,-0.1889,0.2342,-0.0769,-56.07,-233.10,27.79,Cut
6,9682352656,-0.1054,0.1706,-0.2298,-6.72,-223.72,9.17,Cut
6,9682392640,-0.0176,0.0659,-0.3565,6.72,-219.87,-16.45,Cut
6,9682432649,0.0468,0.0468,-0.5007,16.03,-219.66,-42.77,Cut
6,9682472643,0.0373,0.1464,-0.5790,15.05,-211.75,-71.82,Cut
6,9682512634,0.1098,0.3265,-0.6647,5.04,-184.94,-109.90,Cut
6,9682552648,0.4897,0.3748,-0.8535,31.57,-141.12,-157.08,Cut
6,9682592632,1.1170,0.4787,-1.0409,25.69,-93.73,-206.50,Cut
6,9682632630,1.5167,0.6764,-1.1485,42.84,-28.28,-271.74,Cut
6,9682672646,2.0093,0.9728,-1.2466,48.93,56.84,-346.36,Cut
6,9682712648,2.2436,0.8806,-1.1705,115.57,180.39,-389.34,Cut
6,9682752633,2.5964,0.8462,-1.0329,170.03,338.38,-391.65,Cut
6,9682792631,2.8343,0.6654,-0.9955,262.92,511.70,-316.54,Cut
6,9682832629,2.8672,0.7100,-0.6229,299.39,680.47,-175.42,Cut
6,9682872631,4.7470,0.4963,0.7444,304.64,754.25,1.40,Cut
6,9682912637,5.2755,1.6631,2.0386,393.68,640.85,131.74,Cut
6,9682952671,2.6198,-0.3755,2.5181,349.23,353.71,210.91,Cut
6,9682992637,0.9113,-0.0710,2.1572,159.81,99.75,134.82,Cut
6,9683032687,-0.2899,0.0593,1.7517,31.43,-0.14,51.80,Cut
6,9683072655,-0.6324,0.3850,1.3183,-35.49,-1.54,13.16,Cut
6,9683112638,-0.7598,0.5680,0.9662,-34.02,22.96,3.15,Cut
6,9683152642,-0.6383,0.6537,0.7950,-5.39,48.44,4.20,Cut
6,9683192653,-0.5878,0.6032,0.7452,2.31,57.26,5.60,Cut
6,9683232633,-0.4524,0.6661,0.7422,3.64,54.11,2.87,Cut
6,9683272651,-0.3850,0.6954,0.7510,14.77,43.47,-0.28,Cut
6,9683312651,-0.3360,0.6888,0.7415,7.98,30.24,-2.66,Cut
6,9683352655,-0.3082,0.6917,0.6720,8.26,15.68,-2.52,Cut
6,9683392632,-0.3623,0.7503,0.6522,8.89,6.16,-1.47,Cut
6,9683432652,-0.3594,0.7898,0.6215,10.43,2.24,-0.56,Cut
6,9683472638,-0.3448,0.7313,0.6112,0.63,0.07,1.33,Cut
6,9683512632,-0.3492,0.8403,0.5680,1.61,-0.28,3.50,Cut
6,9683552649,-0.3667,0.7708,0.5461,3.08,-0.49,3.36,Cut
6,9683592633,-0.3506,0.8198,0.5300,3.36,0.00,1.40,Cut
7,9688163416,-0.0710,0.1932,1.0021,11.34,-7.14,7.63,Cut
7,9688195724,-0.0908,0.1852,1.0182,4.90,-10.08,8.33,Cut
7,9688235725,-0.0981,0.2291,1.0153,-4.20,-14.56,8.75,Cut
7,9688275720,-0.1105,0.2423,1.0416,4.55,-17.50,9.59,Cut
7,9688315750,-0.1706,0.1764,1.1295,1.26,-20.65,6.65,Cut
7,9688355730,-0.1940,0.2533,1.2444,-15.75,-26.11,-1.05,Cut
7,9688395723,-0.2108,0.0966,1.3952,-32.97,-38.64,-8.82,Cut
7,9688435719,-0.2606,0.3345,1.5950,-113.33,-73.92,-16.73,Cut
7,9688475725,-0.3279,0.2496,1.5423,-116.06,-117.74,-8.75,Cut
7,9688515726,-0.5388,0.7935,1.4062,-142.52,-157.71,7.00,Cut
7,9688555738,-0.7679,0.5497,1.1771,-119.49,-187.53,28.56,Cut
7,9688595726,-0.7218,0.5556,0.8908,-140.77,-210.98,48.09,Cut
7,9688635721,-0.5805,0.5175,0.5849,-130.97,-224.42,64.82,Cut
7,9688675719,-0.4582,0.3902,0.2313,-115.01,-230.23,70.21,Cut
7,9688715724,-0.3192,0.3477,0.0066,-91.49,-231.21,62.65,Cut
7,9688755719,-0.1728,0.2020,-0.1281,-70.28,-231.77,39.90,Cut
7,9688795718,-0.0271,0.2115,-0.2694,-63.77,-229.74,8.33,Cut
7,9688835725,0.1735,0.3133,-0.4751,-1.33,-226.03,-33.67,Cut
7,9688875720,0.3235,0.0095,-0.5585,5.04,-222.18,-91.00,Cut
7,9688915729,0.5505,0.6515,-0.4853,5.67,-195.23,-153.02,Cut
7,9688955764,0.8799,0.2438,-0.4641,46.55,-127.61,-230.79,Cut
7,9688995725,1.6155,0.7971,-0.6522,49.98,-38.29,-300.16,Cut
7,9689035772,2.4346,0.8564,-0.7884,83.93,87.50,-370.58,Cut
7,9689075748,2.6674,0.7701,-0.7540,166.25,278.18,-401.45,Cut
7,9689115726,3.0715,0.2621,-0.7078,268.31,530.95,-330.96,Cut
7,9689155726,3.5524,0.0161,-0.5966,319.83,753.20,-165.83,Cut
7,9689195720,5.4439,0.4597,0.2137,276.57,887.81,1.96,Cut
7,9689235718,7.6011,2.4581,1.3557,644.91,838.88,211.40,Cut
7,9689275724,4.8839,-1.2385,2.5188,637.42,508.48,481.04,Cut
7,9689315741,1.6023,-0.0176,2.2238,83.93,222.88,353.78,Cut
7,9689355722,0.5863,-0.8301,2.0415,16.66,97.02,204.54,Cut
7,9689395727,0.2628,-0.0769,1.8000,-29.75,37.66,116.48,Cut
7,9689435719,0.0190,-0.1691,1.5914,-10.15,21.00,77.63,Cut
7,9689475718,-0.2416,0.0044,1.3893,-15.75,23.73,58.24,Cut
7,9689515725,-0.2401,0.1120,1.1954,10.01,24.50,53.90,Cut
7,9689555740,-0.3221,0.0622,1.0995,1.96,18.83,48.58,Cut
7,9689595722,-0.3975,0.2891,1.0036,16.66,10.92,40.11,Cut
7,9689635721,-0.3945,0.1135,0.9187,3.99,4.06,27.86,Cut
7,9689675720,-0.4165,0.3506,0.8345,-5.25,-2.52,12.25,Cut
