Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
1,7184327481,0.7847,0.0059,0.5256,15.19,-1.05,1.19,Drive
1,7184367479,0.8213,-0.0307,0.5556,13.79,-0.63,0.70,Drive
1,7184407478,0.8059,-0.0227,0.5109,7.84,-2.38,0.42,Drive
1,7184447479,0.8411,-0.0329,0.5022,7.00,-3.15,1.75,Drive
1,7184487480,0.8374,-0.0608,0.4751,7.84,-3.29,2.52,Drive
1,7184527479,0.8440,-0.0432,0.4641,8.33,-2.38,2.94,Drive
2,7190347409,0.0908,0.1435,0.9728,6.93,1.19,-3.29,Drive
2,7190379668,0.0834,0.1610,0.9816,8.54,0.84,-2.10,Drive
2,7190419666,0.0439,0.1669,1.0219,12.95,-2.03,-0.77,Drive
2,7190459662,-0.0044,0.1786,1.1200,22.19,-7.00,2.52,Drive
2,7190499661,-0.0966,0.1383,1.2268,28.98,-20.30,6.37,Drive
2,7190539665,-0.1932,0.2181,1.3674,31.99,-42.35,12.11,Drive
2,7190579685,-0.2657,0.1742,1.5570,25.06,-71.33,14.84,Drive
2,7190619664,-0.3682,0.1837,1.6909,13.65,-108.22,16.87,Drive
2,7190659668,-0.4319,0.2072,1.9259,14.98,-153.02,19.81,Drive
2,7190699679,-0.3433,0.2079,1.9449,-35.63,-208.67,20.16,Drive
2,7190739663,-0.2130,0.4590,1.8241,-34.65,-260.75,36.75,Drive
2,7190779667,-0.0827,0.3989,1.6316,-31.43,-286.79,50.26,Drive
2,7190819662,0.0827,0.2818,1.3505,-26.39,-283.57,64.12,Drive
2,7190859661,0.3221,0.2211,1.0138,-26.60,-254.87,72.03,Drive
2,7190899665,0.4729,-0.1039,0.6632,-29.82,-220.99,56.00,Drive
2,7190939661,0.7035,-0.0322,0.3104,-55.51,-171.08,32.69,Drive
2,7190979701,1.0599,-0.0776,0.1728,-64.96,-95.83,-2.87,Drive
2,7191019679,1.7539,0.0322,0.3828,-74.13,-7.56,-53.27,Drive
2,7191059667,1.7239,0.0908,0.3162,24.15,81.90,-110.25,Drive
2,7191099665,0.9501,-0.0168,0.8059,-22.68,224.98,-169.89,Drive
2,7191139670,0.6808,-0.3323,0.8499,-10.36,452.48,-201.39,Drive
2,7191179660,1.9017,0.7013,0.8674,207.97,693.21,-151.13,Drive
2,7191219678,3.4799,-1.4721,3.9426,283.50,781.13,49.91,Drive
2,7191259681,3.7639,0.6244,5.9277,-11.76,589.47,10.22,Drive
2,7191299664,1.0533,0.6127,6.1927,-1.26,372.89,-41.86,Drive
2,7191339680,-1.0006,0.6983,4.3986,33.46,208.53,-29.68,Drive
2,7191379666,-1.3081,0.0798,2.3783,67.97,108.85,20.93,Drive
2,7191419663,-0.8982,0.1493,1.1544,48.37,48.02,31.99,Drive
2,7191459663,-0.4136,0.1010,0.8930,19.46,18.90,1.75,Drive
2,7191499664,0.3682,0.2064,0.6800,-25.20,-2.52,-37.10,Drive
2,7191539662,0.7371,0.1362,0.5856,14.42,-20.30,-52.43,Drive
2,7191579663,0.8147,0.2313,0.5483,-0.84,-21.07,-51.10,Drive
2,7191619663,0.8652,0.0695,0.5446,5.53,-11.34,-33.60,Drive
2,7191659661,1.0285,0.1427,0.5388,-5.81,-6.44,-16.59,Drive
2,7191699678,0.9121,0.0527,0.5380,-3.50,-4.97,0.07,Drive
2,7191739664,0.9143,0.0725,0.5007,-8.40,-0.49,10.01,Drive
2,7191779668,0.8989,-0.0271,0.5043,-0.70,-0.77,15.61,Drive
2,7191819663,0.8396,-0.0622,0.4846,11.90,-2.38,14.84,Drive
2,7191859660,0.8264,-0.0578,0.4626,2.94,-1.47,5.67,Drive
2,7191899660,0.8323,-0.0066,0.4290,2.52,-0.28,-0.70,Drive
2,7191939675,0.8389,-0.0381,0.4246,1.61,-0.84,-2.59,Drive
2,7191979708,0.8638,-0.0037,0.4297,0.91,-1.05,-3.01,Drive
2,7192019667,0.8572,-0.0249,0.4553,3.36,-0.91,-2.17,Drive
2,7192059671,0.9084,0.0000,0.4531,-4.76,-2.31,-3.64,Drive
2,7192099671,0.8550,-0.0754,0.4538,4.41,-3.92,-1.82,Drive
2,7192139663,0.8411,-0.0029,0.4121,-3.01,-4.41,0.07,Drive
2,7192179662,0.8557,-0.0732,0.4297,7.63,-3.01,4.69,Drive
2,7192219679,0.8550,-0.0117,0.4246,-1.54,-3.43,5.11,Drive
2,7192259664,0.8499,-0.0461,0.4524,5.60,-2.03,5.81,Drive
2,7192299667,0.8696,-0.0037,0.4560,3.01,-1.33,3.29,Drive
3,7200595404,-0.3462,0.0886,1.6719,38.15,-126.63,-7.98,Drive
3,7200627176,-0.3653,0.0271,1.8556,47.81,-158.83,-12.95,Drive
3,7200667168,-0.2379,0.0871,1.7729,-11.06,-211.05,-19.18,Drive
3,7200707168,-0.2935,0.0673,1.6382,2.73,-256.27,-6.16,Drive
3,7200747166,-0.3345,-0.0264,1.4845,-16.59,-282.73,6.65,Drive
3,7200787166,-0.2350,0.0417,1.1317,-42.56,-282.31,20.86,Drive
3,7200827170,-0.0651,-0.0095,0.8660,-36.40,-260.75,30.73,Drive
3,7200867166,0.2145,-0.0037,0.6815,-35.91,-214.41,18.20,Drive
3,7200907170,0.5578,0.0102,0.3953,-67.90,-147.14,-5.39,Drive
3,7200947221,0.8747,0.1545,0.1713,-72.03,-78.47,-34.51,Drive
3,7200987187,0.8294,-0.0651,0.0556,-40.74,-3.57,-70.28,Drive
3,7201027171,0.6647,-0.1318,0.0395,-78.54,69.23,-107.73,Drive
3,7201067166,0.3499,0.3052,0.1742,19.60,150.99,-115.78,Drive
3,7201107178,0.5768,-0.1354,0.5080,100.10,262.99,-120.89,Drive
3,7201147174,0.5139,0.0644,0.7122,42.84,357.14,-135.52,Drive
3,7201187166,1.0482,0.2233,0.9135,156.31,462.84,-91.63,Drive
3,7201227166,1.8527,-0.0717,1.6653,284.90,527.87,25.06,Drive
3,7201267170,2.2802,-0.5263,3.4675,220.85,490.77,125.86,Drive
3,7201307168,1.5723,-0.3265,4.5699,74.76,384.58,107.03,Drive
3,7201347168,0.4604,-0.7708,4.0436,-14.49,263.76,43.40,Drive
3,7201387170,-0.3528,-0.0212,2.4764,-39.27,171.08,10.64,Drive
3,7201427166,-0.6376,-0.2965,1.7165,35.07,119.00,25.48,Drive
3,7201467167,-0.3404,-0.1545,1.2898,-57.54,94.01,24.08,Drive
3,7201507170,0.0198,-0.0615,1.1675,-4.90,69.30,33.18,Drive
3,7201547167,0.4341,0.0205,1.0790,-12.81,22.89,28.07,Drive
3,7201587165,0.7335,0.0747,1.0131,8.26,-13.58,18.55,Drive
3,7201627168,0.7291,0.0849,0.8133,3.43,-34.51,6.58,Drive
3,7201667167,0.6669,0.1266,0.5058,13.37,-43.75,2.80,Drive
3,7201707165,0.6376,0.1325,0.3726,26.46,-42.28,1.68,Drive
3,7201747169,0.6903,0.1427,0.4063,9.38,-24.57,-2.17,Drive
3,7201787165,0.7584,0.1457,0.4187,10.50,-5.53,-7.21,Drive
3,7201827168,0.7986,0.1354,0.5139,-4.62,2.38,-14.56,Drive
3,7201867168,0.8381,0.1222,0.5732,4.48,5.46,-14.98,Drive
3,7201907165,0.8308,0.1083,0.6163,4.76,2.80,-15.68,Drive
3,7201947211,0.8081,0.0798,0.5915,9.59,-0.35,-13.86,Drive
3,7201987192,0.7452,0.0571,0.5497,3.08,-1.82,-12.11,Drive
3,7202027172,0.7269,0.0644,0.5314,5.81,-1.68,-8.47,Drive
3,7202067166,0.7715,0.0373,0.5446,0.14,0.35,-5.53,Drive
3,7202107168,0.8250,0.0066,0.5754,1.82,1.61,-5.25,Drive
3,7202147166,0.8506,0.0425,0.5827,-1.26,0.77,-7.56,Drive
3,7202187165,0.8411,0.0198,0.5863,-4.97,-1.19,-10.85,Drive
3,7202227166,0.8235,0.0344,0.5724,-5.18,-0.98,-9.87,Drive
3,7202267166,0.7979,0.0073,0.5446,-8.75,-0.28,-6.23,Drive
3,7202307165,0.7723,0.0198,0.4992,-3.08,-0.56,0.49,Drive
3,7202347182,0.7832,-0.0285,0.4941,2.17,-0.49,7.42,Drive
3,7202387171,0.8477,-0.0161,0.5417,-2.03,-0.56,8.54,Drive
3,7202427167,0.8594,-0.0183,0.5695,3.99,-0.49,5.46,Drive
3,7202467171,0.8081,0.0044,0.5695,-5.67,0.91,-3.64,Drive
3,7202507165,0.7869,-0.0044,0.5453,0.07,3.01,-10.50,Drive
3,7202547166,0.8001,0.0088,0.5124,0.84,4.34,-13.23,Drive
4,7638519411,-0.1098,0.0022,1.2942,34.16,-60.48,16.52,Drive
4,7638553863,-0.1771,-0.0242,1.3110,36.05,-75.46,14.14,Drive
4,7638593870,-0.2079,-0.0490,1.2934,23.17,-89.88,8.40,Drive
4,7638633849,-0.2284,0.0417,1.2905,17.57,-103.53,4.27,Drive
4,7638673846,-0.3777,-0.0432,1.4245,31.36,-117.04,0.00,Drive
4,7638713845,-0.4085,-0.0395,1.5431,-5.95,-135.24,-9.66,Drive
4,7638753863,-0.3631,0.0490,1.5694,-5.67,-167.37,-14.28,Drive
4,7638793847,-0.3711,0.0644,1.5021,-7.49,-209.44,-18.13,Drive
4,7638833844,-0.3411,0.2211,1.2495,-19.60,-237.72,-14.91,Drive
4,7638873861,-0.3177,0.1288,0.9553,-21.49,-240.94,-1.96,Drive
4,7638913850,-0.1545,0.0842,0.7042,-28.70,-218.40,12.25,Drive
4,7638953877,-0.0095,0.1017,0.5578,-46.06,-182.70,19.67,Drive
4,7638993873,0.1281,-0.0278,0.4458,-58.24,-134.82,10.50,Drive
4,7639033851,0.6156,-0.1237,0.2525,-91.21,-79.24,-4.55,Drive
4,7639073846,1.0255,0.1296,0.0703,-93.94,-7.07,-28.35,Drive
4,7639113851,1.0146,-0.0695,0.0410,-32.41,82.39,-74.62,Drive
4,7639153843,0.9904,0.1852,0.0886,-15.19,190.26,-125.51,Drive
4,7639193843,1.0336,-0.0717,0.3279,59.78,335.65,-145.81,Drive
4,7639233846,1.3110,0.1574,0.4802,182.14,482.72,-111.09,Drive
4,7639273863,2.3475,-0.6786,1.7670,284.34,567.00,-7.91,Drive
4,7639313846,2.9068,0.0256,3.4580,46.69,523.18,-1.61,Drive
4,7639353863,2.3995,0.1610,4.0597,9.52,439.25,-39.48,Drive
4,7639393848,1.0863,0.1881,4.0707,23.66,364.49,-43.33,Drive
4,7639433844,0.4575,0.0051,3.4726,-31.36,297.64,-42.63,Drive
4,7639473850,0.1662,0.2752,2.6733,-23.45,217.77,-41.72,Drive
4,7639513845,0.0542,0.2628,1.9566,35.91,126.70,-32.20,Drive
4,7639553845,0.0168,0.1442,1.5145,34.16,66.22,-18.76,Drive
4,7639593844,0.2474,0.1032,1.2071,-2.87,28.28,-12.25,Drive
4,7639633843,0.4590,0.0996,0.7605,-3.01,-4.48,-2.73,Drive
4,7639673844,0.6324,-0.0066,0.5768,4.55,-25.48,10.78,Drive
4,7639713845,0.6793,-0.0161,0.3741,19.25,-31.08,25.76,Drive
4,7639753843,0.8081,-0.0432,0.3514,23.10,-29.47,35.49,Drive
4,7639793842,0.8857,-0.0651,0.3865,22.19,-26.88,34.72,Drive
4,7639833847,0.9348,0.0373,0.4092,12.88,-25.55,26.18,Drive
4,7639873844,0.8916,-0.0117,0.3726,19.60,-26.53,17.08,Drive
4,7639913845,0.8982,0.0271,0.3748,10.57,-24.71,9.03,Drive
4,7639953875,0.8689,-0.0007,0.3470,17.08,-18.41,6.51,Drive
4,7639993877,0.9209,0.0146,0.3660,1.26,-10.08,3.08,Drive
4,7640033850,0.8733,-0.0264,0.3726,15.54,-5.46,4.13,Drive
4,7640073858,0.9157,0.0066,0.4246,-0.28,-2.66,2.38,Drive
4,7640113848,0.8747,-0.0051,0.4473,5.67,-3.92,1.33,Drive
4,7640153846,0.8923,-0.0029,0.4765,-0.91,-4.83,0.63,Drive
4,7640193847,0.8725,-0.0366,0.4429,10.85,-5.74,5.11,Drive
4,7640233845,0.9077,-0.0183,0.4421,2.66,-6.51,8.75,Drive
4,7640274154,0.8777,0.0044,0.4172,4.34,-8.12,11.06,Drive
4,7640313852,0.8813,-0.0293,0.4216,1.26,-7.84,11.55,Drive
4,7640353843,0.8542,-0.0329,0.4597,5.88,-6.09,9.38,Drive
4,7640393843,0.8733,-0.0373,0.4875,2.94,-2.24,4.48,Drive
4,7640433847,0.8740,-0.0608,0.4604,-4.41,-2.17,-5.04,Drive
4,7640473843,0.8279,-0.0007,0.4311,8.68,-3.15,-9.73,Drive
5,7645799415,-0.0651,0.0322,1.0768,16.03,-6.37,0.56,Drive
5,7645832040,-0.0952,-0.0029,1.1631,20.30,-9.24,-0.49,Drive
5,7645872037,-0.1698,-0.0593,1.2869,14.91,-20.02,-1.89,Drive
5,7645912033,-0.2233,-0.0417,1.3740,16.38,-43.26,-1.40,Drive
5,7645952084,-0.3338,-0.1208,1.4955,29.54,-77.28,1.54,Drive
5,7645992063,-0.4473,-0.0717,1.5687,24.85,-117.60,4.69,Drive
5,7646032039,-0.4209,-0.1091,1.5701,29.68,-155.47,6.44,Drive
5,7646072035,-0.4246,-0.0307,1.5277,26.81,-191.59,2.73,Drive
5,7646112052,-0.3499,0.0351,1.4684,2.31,-220.15,-6.93,Drive
5,7646152037,-0.2672,0.1069,1.3813,-1.75,-232.40,-12.39,Drive
5,7646192040,-0.0081,0.1625,1.1529,-6.44,-232.12,-17.57,Drive
5,7646232058,0.0893,0.1332,0.8506,31.99,-220.29,-20.65,Drive
5,7646272039,0.1200,-0.2020,0.5812,7.42,-195.93,-30.87,Drive
5,7646312034,0.1837,-0.0256,0.3558,-41.51,-151.41,-36.75,Drive
5,7646352041,0.3038,0.0673,0.2606,-28.91,-88.34,-42.77,Drive
5,7646392033,0.4626,-0.0029,0.1720,-23.59,-17.15,-61.95,Drive
5,7646432033,0.5366,0.0769,0.1479,4.69,58.80,-80.57,Drive
5,7646472037,0.5497,0.0351,0.1742,31.36,147.70,-93.17,Drive
5,7646512032,0.5812,0.0732,0.2181,58.59,260.82,-98.56,Drive
5,7646552033,0.7020,0.1537,0.3067,131.25,384.16,-70.07,Drive
5,7646592053,0.8345,0.0981,0.8908,200.34,494.69,0.35,Drive
5,7646632036,1.4860,-0.2408,2.2260,4.41,532.63,20.23,Drive
5,7646672035,1.9735,1.0175,3.1630,-32.55,480.06,-20.44,Drive
5,7646712037,1.2832,0.4268,3.6944,-10.43,381.64,-35.42,Drive
5,7646752033,0.6024,0.2804,3.1857,-7.49,276.78,-39.83,Drive
5,7646792032,0.0630,0.1362,2.4251,42.49,187.53,-14.56,Drive
5,7646832035,0.0476,0.1061,1.8124,16.03,111.65,1.47,Drive
5,7646872032,-0.0717,-0.0856,1.4611,25.34,72.17,7.56,Drive
5,7646912031,0.0900,0.0871,1.1368,-8.61,46.20,1.05,Drive
5,7646952065,0.2847,0.0242,1.0270,6.02,22.12,4.90,Drive
5,7646992052,0.4494,0.1808,0.9282,9.38,-5.88,7.70,Drive
5,7647032050,0.6361,0.1603,0.7745,6.93,-27.16,8.75,Drive
5,7647072037,0.7078,0.1720,0.5746,6.58,-39.97,9.87,Drive
5,7647112034,0.7847,0.1076,0.4553,3.99,-38.50,10.15,Drive
5,7647152048,0.8433,0.1728,0.3770,4.76,-30.59,9.94,Drive
5,7647192038,0.8616,0.1266,0.3660,2.94,-17.85,9.38,Drive
5,7647232036,0.8638,0.1061,0.4202,-4.41,-6.79,7.98,Drive
5,7647272055,0.8616,0.0732,0.5102,1.54,-0.63,7.63,Drive
5,7647312036,0.8513,0.0871,0.5388,-4.83,0.70,3.08,Drive
5,7647352053,0.8345,0.0922,0.5256,2.87,-0.07,3.43,Drive
5,7647392040,0.8154,0.1186,0.5190,4.90,-3.43,5.32,Drive
5,7647432033,0.7803,0.1215,0.5146,9.87,-4.27,8.33,Drive
5,7647472032,0.7832,0.1391,0.5080,2.87,-3.71,8.26,Drive
5,7647512034,0.7832,0.1083,0.5102,3.08,-3.57,7.35,Drive
5,7647552034,0.7584,0.1281,0.5168,4.13,-3.71,6.72,Drive
5,7647592032,0.7649,0.1061,0.5146,9.94,-3.43,8.40,Drive
5,7647632041,0.7488,0.1098,0.5263,11.76,-3.29,10.92,Drive
5,7647672032,0.8045,0.1252,0.5585,12.88,-4.20,12.60,Drive
5,7647712035,0.8352,0.1632,0.5658,10.29,-5.18,9.87,Drive
5,7647752035,0.8301,0.1442,0.5658,11.34,-4.97,4.97,Drive
6,7654215411,-0.2306,0.0417,1.3095,40.74,-110.39,21.42,Drive
6,7654248477,-0.2445,-0.0307,1.3659,35.84,-120.96,19.88,Drive
6,7654288494,-0.1837,0.0198,1.4545,18.41,-133.07,15.12,Drive
6,7654328480,-0.0234,0.1347,1.5716,21.70,-152.74,10.43,Drive
6,7654368479,0.0556,-0.0534,1.5621,55.86,-178.99,1.33,Drive
6,7654408472,-0.0849,0.0813,1.1646,20.86,-210.07,-12.11,Drive
6,7654448472,-0.1713,0.0329,0.6925,-17.50,-226.94,-18.97,Drive
6,7654488468,-0.2203,0.0849,0.3843,-31.22,-209.93,-17.08,Drive
6,7654528474,-0.1252,-0.0073,0.2672,-58.73,-167.79,-13.16,Drive
6,7654568469,0.1369,0.0264,0.2430,-61.88,-102.62,-5.53,Drive
6,7654608489,0.4546,-0.0278,0.1720,-52.85,-29.40,-13.79,Drive
6,7654648478,0.5841,0.1193,0.1823,-71.19,36.54,-39.20,Drive
6,7654688469,0.5571,-0.0468,0.2921,-31.57,107.52,-57.75,Drive
6,7654728467,0.5739,-0.1603,0.4560,-34.30,188.37,-66.43,Drive
6,7654768476,0.6215,-0.0856,0.6068,-33.88,293.23,-68.32,Drive
6,7654808469,0.6156,-0.0725,0.7152,68.67,414.05,-39.55,Drive
6,7654848469,0.5710,-0.6749,1.4779,184.31,490.42,33.88,Drive
6,7654888468,1.4084,-0.3806,2.7465,-81.13,489.09,21.77,Drive
6,7654928466,1.3945,0.2020,3.2530,-54.60,419.72,-33.95,Drive
6,7654968481,0.7386,0.4743,3.1198,-30.03,317.94,-59.57,Drive
6,7655008488,0.2730,0.2460,2.6908,1.89,226.38,-70.98,Drive
6,7655048501,0.0681,0.4714,2.0591,8.68,150.43,-71.47,Drive
6,7655088473,0.2079,0.4516,1.6060,8.05,88.20,-62.51,Drive
6,7655128468,0.3250,0.3997,1.3044,17.64,42.98,-48.02,Drive
6,7655168471,0.4407,0.2599,0.9919,34.23,15.75,-27.93,Drive
6,7655208467,0.5036,0.2335,0.7679,19.39,-3.71,-10.29,Drive
6,7655248468,0.5995,0.0981,0.6244,33.25,-16.94,9.24,Drive
6,7655288490,0.6844,0.1274,0.5139,23.45,-25.69,21.28,Drive
6,7655328470,0.7364,0.0651,0.4956,21.63,-30.52,30.17,Drive
6,7655368495,0.7371,0.0183,0.4868,4.20,-29.54,33.25,Drive
6,7655408471,0.7840,0.0337,0.5029,1.75,-24.08,34.09,Drive
6,7655448467,0.7767,0.0615,0.4780,-2.10,-20.30,30.10,Drive
6,7655488475,0.8059,0.0549,0.4780,6.09,-19.39,29.82,Drive
6,7655528470,0.8411,0.0432,0.5073,-1.82,-19.32,24.22,Drive
6,7655568469,0.7993,0.0769,0.5197,4.41,-16.66,20.30,Drive
6,7655608472,0.8001,0.0366,0.5497,-0.07,-12.67,14.56,Drive
6,7655648467,0.7671,0.0813,0.5300,6.23,-8.96,11.41,Drive
6,7655688468,0.7950,0.0359,0.5651,5.18,-6.30,8.19,Drive
6,7655728471,0.7898,0.0264,0.5988,5.81,-4.83,4.48,Drive
6,7655768466,0.7862,0.0908,0.6134,6.86,-4.06,1.33,Drive
6,7655808466,0.7971,0.0542,0.6405,3.57,-4.13,-2.24,Drive
6,7655848470,0.7686,0.0813,0.6032,4.83,-4.62,-3.71,Drive
6,7655888469,0.7181,0.0425,0.5988,8.47,-6.02,-2.59,Drive
6,7655928469,0.7737,0.0922,0.5885,6.51,-6.37,-2.03,Drive
6,7655968478,0.7964,0.0520,0.6222,9.24,-5.67,-2.38,Drive
6,7656008471,0.7862,0.0703,0.6156,0.49,-4.06,-5.04,Drive
6,7656048469,0.7635,0.0703,0.5461,-0.07,-3.71,-4.06,Drive
6,7656088469,0.7598,0.0681,0.5512,5.88,-4.20,-0.77,Drive
6,7656128467,0.7510,0.0644,0.5754,9.87,-2.87,2.94,Drive
6,7656168469,0.7759,0.0791,0.5717,3.64,-0.70,2.80,Drive
7,7662035420,-0.1486,-0.0351,1.2839,40.53,-92.12,4.06,Drive
7,7662066491,-0.1449,-0.0059,1.2905,30.87,-108.15,0.42,Drive
7,7662106484,-0.2284,-0.0081,1.3879,29.33,-125.09,-5.32,Drive
7,7662146488,-0.2430,-0.0249,1.4530,9.52,-140.49,-10.99,Drive
7,7662186483,-0.2240,0.0037,1.4538,4.97,-159.39,-13.44,Drive
7,7662226482,-0.1859,0.0271,1.3513,-7.77,-186.62,-16.03,Drive
7,7662266486,-0.1391,0.0871,1.1456,-9.24,-206.29,-20.44,Drive
7,7662306481,-0.0454,0.0271,0.8557,-32.76,-208.95,-26.81,Drive
7,7662346482,0.0732,0.0966,0.5446,-51.94,-186.62,-32.20,Drive
7,7662386486,0.1127,0.0798,0.3667,-60.06,-141.75,-38.57,Drive
7,7662426484,0.3945,-0.0827,0.1427,-110.46,-85.26,-50.61,Drive
7,7662466483,0.5358,0.1252,0.0725,-70.14,-19.25,-53.13,Drive
7,7662506484,0.6632,-0.2137,0.0578,-21.14,52.29,-62.72,Drive
7,7662546481,0.8111,-0.2935,0.1830,20.51,142.59,-51.52,Drive
7,7662586482,0.9860,-0.5534,0.4260,108.15,255.85,-11.27,Drive
7,7662626503,0.3074,-0.2211,0.6478,100.10,389.06,34.44,Drive
7,7662666487,0.9172,-0.1523,0.5329,239.54,529.34,105.91,Drive
7,7662706483,1.4325,-0.8396,2.6096,-33.46,517.58,120.12,Drive
7,7662746489,1.8849,-0.2094,3.7559,-27.09,435.54,63.63,Drive
7,7662786482,1.0680,0.0959,3.8686,-1.40,320.11,7.21,Drive
7,7662826484,0.0373,-0.0088,3.1366,-3.15,225.54,-7.49,Drive
7,7662866496,-0.0242,-0.0403,1.9361,27.09,151.48,1.89,Drive
7,7662906483,-0.1215,-0.0615,1.6433,58.03,79.38,12.18,Drive
7,7662946528,-0.0703,-0.0476,1.2722,10.50,46.06,-4.83,Drive
7,7662986505,0.1515,0.1310,0.8645,-10.50,26.32,-13.65,Drive
7,7663026501,0.3653,0.0022,0.7210,2.52,10.85,-13.86,Drive
7,7663066487,0.5922,0.0329,0.6800,-7.91,3.92,-17.36,Drive
7,7663106484,0.6815,0.1186,0.5453,-13.65,1.19,-21.63,Drive
7,7663146484,0.6544,0.0586,0.5007,-1.26,-6.37,-15.82,Drive
7,7663186490,0.7210,0.0249,0.5395,3.22,-9.10,-10.85,Drive
7,7663226482,0.7437,0.0000,0.5512,-2.45,-7.98,-9.31,Drive
7,7663266502,0.7591,0.0498,0.5292,-4.06,-7.63,-7.56,Drive
7,7663306503,0.7832,-0.0242,0.5461,-1.12,-6.37,-4.20,Drive
7,7663346503,0.7964,0.0373,0.5205,-7.98,-4.76,-2.38,Drive
7,7663386486,0.8133,0.0161,0.5644,-4.06,-3.08,0.42,Drive
7,7663426484,0.8477,-0.0088,0.6193,-9.10,-0.98,0.42,Drive
7,7663466484,0.8843,-0.0073,0.5768,-3.64,-0.63,2.66,Drive
7,7663506484,0.8740,-0.0271,0.5636,-2.38,-2.66,6.58,Drive
7,7663546488,0.8367,-0.0461,0.5622,3.57,-4.20,10.22,Drive
7,7663586483,0.8176,-0.0081,0.5688,0.00,-6.09,11.34,Drive
7,7663626481,0.7876,-0.0088,0.5695,2.59,-6.23,11.48,Drive
7,7663666483,0.7781,0.0132,0.5388,0.28,-5.18,11.41,Drive
7,7663706483,0.7752,-0.0081,0.5395,4.55,-1.40,11.83,Drive
7,7663746481,0.8418,-0.0051,0.5292,-2.73,1.12,8.12,Drive
7,7663786484,0.8528,-0.0073,0.5805,0.07,3.50,2.80,Drive
